ID,Plate Type,Primary Customer City,Primary Customer State,Registration Start Date,Registration Expiration Date,Registration Usage,Vehicle Type,Vehicle Weight,Vehicle Year,Vehicle Make,Vehicle Model,Vehicle Body,Primary Color,Vehicle Declared Gross Weight,Fuel Code,Vehicle Recorded GVWR,Vehicle Name,Type,Vehicle Category
707934,Passenger,BRISTOL,CT,04/14/2023,04/13/2026,Regular,Passenger,0,2022,Jeep,Grand Cherokee Summit 4xe,SU,Black,0,H04,0,Jeep Grand Cherokee Plug In,PHEV,Light-Duty (Class 1-2)
707972,Passenger,MADISON,CT,04/14/2023,04/13/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
708021,Passenger,SHARON,CT,04/25/2023,04/24/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
708040,Passenger,MIDDLETOWN,CT,04/29/2023,04/28/2026,Regular,SUV,0,2023,Volvo,Xc90 Ultimate,EP,Beige,0,H04,0,Volvo XC90 Plug In,PHEV,Light-Duty (Class 1-2)
708054,Passenger,UNIONVILLE,CT,04/25/2023,04/24/2026,Regular,SUV,0,2023,Jeep,Grand Cherokee Limited 4xe,EP,Black,0,H04,0,Jeep Grand Cherokee Plug In,PHEV,Light-Duty (Class 1-2)
708101,Passenger,NORTH HAVEN,CT,04/18/2023,04/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
708185,Passenger,DARIEN,CT,04/17/2023,04/16/2026,Regular,SUV,0,2022,Jeep,Grand Cherokee Overland 4xe,SU,Gray,0,H04,0,Jeep Grand Cherokee Plug In,PHEV,Light-Duty (Class 1-2)
708314,Passenger,AMSTON,CT,04/11/2023,04/10/2026,Regular,Passenger,0,2023,Chevrolet,Bolt Ev 2lt,4D,Blue,0,E00,0,Chevrolet Bolt EV,BEV,Light-Duty (Class 1-2)
708315,Passenger,HARTFORD,CT,04/11/2023,04/10/2026,Regular,SUV,5952,2023,KIA,Sorento Sx Prestige,SU,White,0,H04,5952,Kia Sorrento Plug In,PHEV,Light-Duty (Class 1-2)
708358,Passenger,TERRYVILLE,CT,04/12/2023,04/11/2026,Regular,Passenger,0,2015,Nissan,Leaf S/sv/sl,4H,White,0,E00,0,Nissan Leaf,BEV,Light-Duty (Class 1-2)
708370,Passenger,BOLTON,CT,04/18/2023,04/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,Red,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
708429,Passenger,DEEP RIVER,CT,04/13/2023,04/12/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,Black,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
708439,Passenger,WEST SIMSBURY,CT,04/20/2023,04/19/2026,Regular,SUV,0,2023,Toyota,Rav4 Prime Xse,EP,Blue,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
708444,Passenger,WESTPORT,CT,04/15/2023,04/14/2026,Regular,Passenger,0,2023,Jeep,Wrangler 4xe,EP,Gray,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
708450,Passenger,EASTON,CT,04/15/2023,04/14/2026,Regular,Passenger,0,2023,Jeep,Wrangler Sahara 4xe,SU,White,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
708526,Passenger,PLANTSVILLE,CT,04/30/2023,04/29/2026,Regular,SUV,0,2023,Jeep,Wrangler 4xe,EP,Blue,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
708537,Passenger,MASHANTUCKET,CT,04/25/2023,04/24/2026,Regular,Passenger,0,2018,Tesla,Model 3,SD,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
708566,Passenger,STONINGTON,CT,05/01/2023,04/30/2026,Regular,Passenger,0,2020,Tesla,Model S,4D,Blue,0,E00,0,Tesla Model S,BEV,Light-Duty (Class 1-2)
708573,Passenger,WINDSOR,CT,04/29/2023,04/28/2026,Regular,Passenger,0,2023,KIA,Ev6 Light,4H,Blue,0,E00,0,Kia EV6,BEV,Light-Duty (Class 1-2)
708582,Passenger,WILLINGTON,CT,04/12/2023,04/11/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,Blue,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
708647,Passenger,WESTPORT,CT,04/13/2023,04/12/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
708649,Passenger,BETHANY,CT,04/12/2023,04/11/2026,Regular,SUV,0,2022,Jeep,Grand Cherokee Limited 4xe,4W,Gray,0,H04,0,Jeep Grand Cherokee Plug In,PHEV,Light-Duty (Class 1-2)
708665,Passenger,NEWTOWN,CT,04/15/2023,04/14/2026,Regular,Passenger,0,2023,Jeep,Wrangler Sahara 4xe,SU,Gray,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
708717,Passenger,COLCHESTER,CT,04/20/2023,04/19/2026,Regular,Passenger,0,2023,Mercedes-benz,Eqe 350 4matic,SU,Blue,0,E00,0,Mercedes EQE SUV,BEV,Light-Duty (Class 1-2)
708737,Passenger,SHELTON,CT,04/25/2023,04/24/2026,Regular,SUV,0,2020,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
708745,Passenger,WATERFORD,CT,04/21/2023,04/20/2026,Regular,SUV,0,2023,Volvo,Xc90 Plus,SU,Blue,0,H04,0,Volvo XC90 Plug In,PHEV,Light-Duty (Class 1-2)
708777,Passenger,THOMASTON,CT,04/17/2023,04/16/2026,Regular,Passenger,0,2020,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
708790,Passenger,FAIRFIELD,CT,04/12/2023,04/11/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,Black,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
708799,Passenger,MADISON,CT,04/18/2023,04/17/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
708840,Passenger,FAIRFIELD,CT,04/29/2023,04/28/2026,Regular,Passenger,0,2020,Tesla,Model S,4D,Silver,0,E00,0,Tesla Model S,BEV,Light-Duty (Class 1-2)
708843,Passenger,NAUGATUCK,CT,04/29/2023,04/28/2026,Regular,Passenger,0,2022,Tesla,Model 3,SU,Black,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
708944,Passenger,WOLCOTT,CT,04/25/2023,04/24/2026,Regular,Passenger,0,2023,Audi,E-tron Gt Premium Plus,4D,Gray,0,E00,0,Audi e-tron GT,BEV,Light-Duty (Class 1-2)
708965,Passenger,FAIRFIELD,CT,04/21/2023,04/20/2026,Regular,Passenger,0,2023,Lexus,Nx 450h,SU,Silver,0,H04,0,Lexus NX 450h+,PHEV,Light-Duty (Class 1-2)
709057,Passenger,WEST HAVEN,CT,04/12/2023,04/11/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Red,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
709091,Passenger,HAMDEN,CT,04/18/2023,04/17/2026,Regular,Passenger,0,2023,Hyundai,Ioniq 6 Limited,SD,Silver,0,E00,0,Hyundai Ioniq 6,BEV,Light-Duty (Class 1-2)
709094,Passenger,DEEP RIVER,CT,04/18/2023,04/17/2026,Regular,Passenger,0,2018,Tesla,Model 3,4D,Black,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
709169,Passenger,EAST HAMPTON,CT,04/15/2023,04/14/2026,Regular,SUV,0,2023,Jeep,Wrangler 4xe,4W,Blue,0,H04,6200,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
709198,Passenger,SEYMOUR,CT,04/17/2023,04/16/2026,Regular,SUV,0,2023,Jeep,Wrangler Sahara 4xe,4W,Black,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
709220,Passenger,NORWALK,CT,04/25/2023,04/24/2026,Regular,SUV,0,2023,Ford,Mustang Mach-e Premium,SU,Gray,0,E00,0,Ford Mustang Mach-E,BEV,Light-Duty (Class 1-2)
709252,Passenger,BRANFORD,CT,04/12/2023,04/11/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
709332,Livery,FARMINGTON,CT,05/01/2023,03/31/2025,Livery,Passenger,0,2020,Tesla,Model 3,SD,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
709346,Passenger,BROOKFIELD,CT,04/12/2023,04/11/2026,Regular,SUV,6200,2023,Jeep,Wrangler Sahara 4xe,SU,Black,0,G04,6200,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
709359,Passenger,ENFIELD,CT,04/18/2023,04/17/2026,Regular,SUV,0,2023,Jeep,Wrangler Sahara 4xe,SU,Black,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
709362,Passenger,GREENWICH,CT,04/12/2023,04/11/2026,Regular,SUV,0,2023,Audi,E-tron Premium Plus,SU,Black,0,E00,0,Audi e-Tron,BEV,Light-Duty (Class 1-2)
709386,Passenger,BETHEL,CT,04/18/2023,04/17/2026,Regular,SUV,0,2023,Hyundai,Tucson Sel,SU,Blue,6161681,H04,0,Hyundai Tucson Plug In,PHEV,Light-Duty (Class 1-2)
709395,Passenger,NEW LONDON,CT,04/20/2023,04/19/2026,Regular,Passenger,0,2021,Toyota,Prius Prime Le,4H,White,0,H04,0,Toyota Prius Prime,PHEV,Light-Duty (Class 1-2)
709404,Passenger,BETHLEHEM,CT,04/15/2023,04/14/2026,Regular,Passenger,0,2021,Nissan,Leaf Sl Plus,4D,White,6738133,E00,0,Nissan Leaf,BEV,Light-Duty (Class 1-2)
709436,Passenger,OLD LYME,CT,04/25/2023,04/24/2026,Regular,Passenger,0,2019,Tesla,Model 3,4D,Black,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
709466,Passenger,TRUMBULL,CT,05/01/2023,04/30/2026,Regular,SUV,0,2021,Tesla,Model X,SU,Blue,4563768,E00,0,Tesla Model X,BEV,Light-Duty (Class 1-2)
709480,Passenger,STAMFORD,CT,04/12/2023,04/11/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
709490,Passenger,HAMDEN,CT,04/13/2023,04/12/2026,Regular,SUV,0,2023,Lexus,Rz 450e,SU,White,0,E00,0,Lexus RZ 450e,BEV,Light-Duty (Class 1-2)
709506,Passenger,EAST HARTFORD,CT,04/12/2023,04/11/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
709507,Passenger,FAIRFIELD,CT,04/12/2023,04/11/2026,Regular,Passenger,0,2023,Jeep,Wrangler Sahara 4xe,SU,White,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
709552,Passenger,SALEM,CT,04/06/2023,04/05/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Red,5630372,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
709559,Passenger,STAMFORD,CT,04/29/2023,04/28/2026,Regular,Passenger,0,2018,Tesla,Model 3,4D,Black,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
709585,Passenger,STRATFORD,CT,04/29/2023,04/28/2026,Regular,SUV,0,2023,Toyota,Rav4 Prime Se,SU,White,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
709586,Passenger,NAUGATUCK,CT,04/29/2023,04/28/2026,Regular,Passenger,0,2023,Cadillac,Lyriq Luxury,SU,Black,0,E00,0,Cadillac Lyriq,BEV,Light-Duty (Class 1-2)
709622,Passenger,STAMFORD,CT,04/18/2023,04/17/2026,Regular,Passenger,0,2023,Audi,Q4 E-tron Sportback Premium Pl,SU,Gray,0,E00,0,Audi Q4 e-tron,BEV,Light-Duty (Class 1-2)
709687,Passenger,TRUMBULL,CT,04/25/2023,04/24/2026,Regular,Passenger,0,2020,Hyundai,Ioniq Sel,4D,White,0,H04,0,Hyundai Ioniq Plug In,PHEV,Light-Duty (Class 1-2)
709705,Passenger,NEW HARTFORD,CT,04/20/2023,04/19/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
709716,Passenger,EAST HARTFORD,CT,04/29/2023,04/28/2026,Regular,SUV,0,2023,Lexus,Rz 450e,EP,Silver,0,E00,0,Lexus RZ 450e,BEV,Light-Duty (Class 1-2)
709747,Passenger,NEW HAVEN,CT,04/13/2023,04/12/2026,Regular,Passenger,0,2022,Ford,Escape Titanium,SU,White,0,H04,0,Ford Escape Plug in,PHEV,Light-Duty (Class 1-2)
709795,Passenger,CANTON,CT,04/12/2023,04/11/2026,Regular,Passenger,0,2023,Chevrolet,Bolt Euv Premier,SU,Blue,3308220,E00,4689,Chevrolet Bolt EV,BEV,Light-Duty (Class 1-2)
709814,Passenger,STAMFORD,CT,04/17/2023,04/16/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,White,3257561,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
709841,Passenger,DANBURY,CT,04/06/2023,04/05/2026,Regular,Passenger,0,2023,Mercedes-benz,Eqs 450 4matic,4D,Red,0,E00,0,Mercedes EQS,BEV,Light-Duty (Class 1-2)
709847,Passenger,GREENWICH,CT,04/17/2023,04/16/2026,Regular,Passenger,0,2023,Audi,E-tron Gt Prestige,SD,Gray,0,E00,0,Audi e-tron GT,BEV,Light-Duty (Class 1-2)
709865,Passenger,HAMDEN,CT,04/06/2023,04/05/2026,Regular,SUV,0,2023,Hyundai,Tucson Limited,EP,Gray,4428480,H04,0,Hyundai Tucson Plug In,PHEV,Light-Duty (Class 1-2)
709885,Passenger,NORWALK,CT,04/18/2023,04/17/2026,Regular,SUV,0,2023,Rivian,R1s Adventure,SU,Gray,1321034,E00,0,Rivian R1S,BEV,Light-Duty (Class 1-2)
709936,Passenger,HAMPTON,CT,04/20/2023,04/19/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
709947,Passenger,DARIEN,CT,05/01/2023,04/30/2026,Regular,SUV,0,2023,Jeep,Wrangler 4xe,SU,Gray,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
709970,Passenger,BRANFORD,CT,04/29/2023,04/28/2026,Regular,Truck,6900,2023,Jeep,Grand Cherokee Limited 4xe,SU,Black,0,H04,6900,Jeep Grand Cherokee Plug In,PHEV,Light-Duty (Class 1-2)
709985,Passenger,SUFFIELD,CT,04/25/2023,04/24/2026,Regular,SUV,0,2023,Volvo,Xc60 Core,SU,White,0,H04,0,Volvo XC60 Plug In,PHEV,Light-Duty (Class 1-2)
709994,Passenger,WEATOGUE,CT,04/29/2023,04/28/2026,Regular,SUV,0,2022,Volvo,Xc90 T8 Recharge Inscription E,SU,Blue,2574269,H04,0,Volvo XC90 Plug In,PHEV,Light-Duty (Class 1-2)
710004,Passenger,NEWARK,NJ,04/13/2023,04/12/2026,Regular,Passenger,0,2023,Chevrolet,Bolt Euv Lt,4D,Black,0,E00,4587,Chevrolet Bolt EV,BEV,Light-Duty (Class 1-2)
710005,Passenger,DARIEN,CT,04/13/2023,04/12/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Black,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
710019,Passenger,CHESHIRE,CT,04/13/2023,04/12/2026,Regular,Passenger,0,2023,KIA,Sportage X-line Prestige,SU,Blue,6860595,H04,0,Kia Sportage Plug-In,PHEV,Light-Duty (Class 1-2)
710019,Passenger,CHESHIRE,CT,04/13/2023,04/12/2026,Regular,Passenger,0,2023,KIA,Sportage X-line Prestige,SU,Blue,6860595,H04,0,Kia Sportage Plug-In,PHEV,Light-Duty (Class 1-2)
710037,Combination,PRESTON,CT,04/29/2023,04/28/2026,Combination,Passenger,3500,2023,Ford,ESCAPE,EP,Red,0,H04,3500,Ford Escape Plug-in Hybrid,PHEV,Light-Duty (Class 1-2)
710070,Passenger,SOUTH GLASTONBURY,CT,04/21/2023,04/20/2026,Regular,SUV,0,2023,Genesis,Gv60 Advanced,SU,White,0,E00,0,Genesis GV60 EV,BEV,Light-Duty (Class 1-2)
710091,Passenger,OXFORD,CT,04/17/2023,04/16/2026,Regular,SUV,0,2023,KIA,Ev6 Light,SU,Blue,0,E00,0,Kia EV6,BEV,Light-Duty (Class 1-2)
710093,Passenger,STAMFORD,CT,04/17/2023,04/16/2026,Regular,Passenger,0,2023,Toyota,Rav4 Prime Se,SW,Black,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
710140,Passenger,MONROE,CT,04/26/2023,04/25/2026,Regular,SUV,0,2022,Audi,E-tron Premium Plus,SU,Blue,0,E00,0,Audi e-Tron,BEV,Light-Duty (Class 1-2)
710181,Combination,TORRINGTON,CT,05/01/2023,04/30/2026,Combination,SUV,4000,2022,Jeep,Grand Cherokee Summit 4xe,SU,Silver,0,H04,4000,Jeep Grand Cherokee Plug In,PHEV,Light-Duty (Class 1-2)
710200,Passenger,WEST HARTFORD,CT,04/07/2023,04/06/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
710223,Passenger,WEST HAVEN,CT,05/01/2023,04/30/2026,Regular,SUV,0,2023,BMW,Ix Xdrive50,SU,White,0,E00,0,BMW iX,BEV,Light-Duty (Class 1-2)
710270,Passenger,OAKVILLE,CT,04/20/2023,04/19/2026,Regular,Passenger,0,2023,Jeep,Wrangler Sahara 4xe,EP,White,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
710308,Passenger,WESTPORT,CT,04/26/2023,04/25/2026,Regular,SUV,0,2020,Tesla,Model Y,SU,Black,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
710337,Passenger,STAMFORD,CT,04/26/2023,04/25/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,Gray,850924,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
710378,Passenger,WILTON,CT,04/18/2023,04/17/2026,Regular,SUV,0,2023,Jeep,Wrangler Rubicon 4xe,SU,Green,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
710424,Passenger,CHESHIRE,CT,04/18/2023,04/17/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
710440,Passenger,TOLLAND,CT,04/07/2023,04/06/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,Blue,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
710508,Passenger,WILLIMANTIC,CT,04/12/2023,04/11/2026,Regular,SUV,4900,2023,Jeep,Wrangler Sahara 4xe,SU,White,0,H04,5500,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
710513,Passenger,GLASTONBURY,CT,04/13/2023,04/12/2026,Regular,Passenger,0,2017,Tesla,Model S,4D,Black,0,E00,6000,Tesla Model S,BEV,Light-Duty (Class 1-2)
710520,Passenger,WILTON,CT,04/20/2023,04/19/2026,Regular,Passenger,0,2023,Polestar,2,4D,Silver,0,E00,0,Polestar 2,BEV,Light-Duty (Class 1-2)
710526,Passenger,NORWALK,CT,04/20/2023,04/19/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,Blue,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
710532,Passenger,SHELTON,CT,04/21/2023,04/20/2026,Regular,Passenger,0,2016,Tesla,Model S,4H,White,0,E00,0,Tesla Model S,BEV,Light-Duty (Class 1-2)
710559,Passenger,NEW YORK,NY,04/21/2023,04/20/2026,Regular,Passenger,0,2023,Tesla,Model S,4D,Blue,0,E00,0,Tesla Model S,BEV,Light-Duty (Class 1-2)
710611,Passenger,WESTON,CT,04/29/2023,04/28/2026,Regular,SUV,0,2023,Jeep,Wrangler Sahara 4xe,SU,Gray,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
710657,Passenger,COLUMBIA,CT,04/18/2023,04/17/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Black,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
710674,Passenger,STRATFORD,CT,05/01/2023,04/30/2026,Regular,Passenger,0,2023,Volvo,Xc60 Plus,SU,Blue,5838033,H04,0,Volvo XC60 Plug In,PHEV,Light-Duty (Class 1-2)
710808,Passenger,NEW CANAAN,CT,04/15/2023,04/14/2026,Regular,Passenger,0,2023,Porsche,Taycan Gts,SD,Black,0,E00,0,Porsche Taycan,BEV,Light-Duty (Class 1-2)
710817,Passenger,AVON,CT,04/19/2023,04/18/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,Red,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
710837,Passenger,WILTON,CT,04/15/2023,04/14/2026,Regular,SUV,0,2023,Jeep,Wrangler Rubicon 4xe,SU,Red,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
710850,Passenger,DARIEN,CT,04/26/2023,04/25/2026,Regular,Truck,5477,2023,Jeep,Wrangler Sahara 4xe,EP,Gray,0,H04,6200,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
710898,Passenger,WILTON,CT,05/01/2023,04/30/2026,Regular,Passenger,0,2023,Jeep,Wrangler Sahara 4xe,SU,White,0,G04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
710957,Passenger,SOUTH WINDSOR,CT,04/21/2023,04/20/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
711055,Passenger,NEW HAVEN,CT,04/22/2023,04/21/2026,Regular,Passenger,0,2023,Toyota,Bz4x Xle,4W,White,0,E00,0,Subaru Solterra,BEV,Light-Duty (Class 1-2)
711082,Passenger,WEST HARTFORD,CT,04/22/2023,04/21/2026,Regular,Passenger,0,2020,Tesla,Model 3,SD,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
711085,Passenger,COS COB,CT,04/19/2023,04/18/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Gray,932352,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
711223,Passenger,BRIDGEPORT,CT,04/07/2023,04/06/2026,Regular,Passenger,0,2023,Volvo,C40 Recharge Ultimate,SU,Gray,0,E00,0,Volvo C40 Recharge,BEV,Light-Duty (Class 1-2)
711272,Passenger,WEST HARTFORD,CT,05/05/2023,05/04/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Blue,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
711306,Passenger,PLAINVILLE,CT,04/22/2023,04/21/2026,Regular,Passenger,0,2023,KIA,Sportage X Line,SU,Gray,1818414,H04,0,Kia Sportage Plug-In,PHEV,Light-Duty (Class 1-2)
711306,Passenger,PLAINVILLE,CT,04/22/2023,04/21/2026,Regular,Passenger,0,2023,KIA,Sportage X Line,SU,Gray,1818414,H04,0,Kia Sportage Plug-In,PHEV,Light-Duty (Class 1-2)
711360,Passenger,AVON,CT,04/19/2023,04/18/2026,Regular,SUV,0,2023,Tesla,Model Y,SU,Black,4817746,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
711367,Passenger,CLINTON,CT,05/01/2023,04/30/2026,Regular,Van,0,2020,Chrysler,Pacifica Hybrid Limited,VN,Black,0,H06,0,Chrysler Pacifica,PHEV,Light-Duty (Class 1-2)
711404,Passenger,WEST HARTFORD,CT,04/21/2023,04/20/2026,Regular,Passenger,0,2023,KIA,Sportage X Line,SU,Green,0,E00,0,Kia Sportage Plug-In,PHEV,Light-Duty (Class 1-2)
711404,Passenger,WEST HARTFORD,CT,04/21/2023,04/20/2026,Regular,Passenger,0,2023,KIA,Sportage X Line,SU,Green,0,E00,0,Kia Sportage Plug-In,PHEV,Light-Duty (Class 1-2)
711481,Passenger,WESTON,CT,05/05/2023,05/04/2026,Regular,SUV,0,2023,BMW,Ix Xdrive50,SU,Gray,0,E00,0,BMW iX,BEV,Light-Duty (Class 1-2)
711485,Passenger,ENFIELD,CT,04/12/2023,04/11/2026,Regular,SUV,0,2023,Hyundai,Tucson Limited,SU,Gray,1481575,H04,0,Hyundai Tucson Plug In,PHEV,Light-Duty (Class 1-2)
711504,Passenger,WILTON,CT,05/05/2023,05/04/2026,Regular,Passenger,0,2021,Tesla,Model 3,4D,Unknown,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
711533,Passenger,BLOOMFIELD,CT,04/15/2023,04/14/2026,Regular,Passenger,0,2023,KIA,EV6 WIND,4H,Blue,0,E00,0,Kia EV6,BEV,Light-Duty (Class 1-2)
711553,Passenger,MOOSUP,CT,05/25/2023,05/24/2026,Regular,Passenger,0,2019,Nissan,Leaf S,4H,White,0,E00,4453,Nissan Leaf,BEV,Light-Duty (Class 1-2)
711568,Passenger,OLD SAYBROOK,CT,04/14/2023,04/13/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
711592,Passenger,WESTPORT,CT,04/22/2023,04/21/2026,Regular,Passenger,0,2023,Mini,Cooper Se,2H,Blue,0,E00,0,Mini Hardtop 2 Door EV,BEV,Light-Duty (Class 1-2)
711643,Passenger,SANDY HOOK,CT,05/01/2023,04/30/2026,Regular,SUV,0,2023,Toyota,Rav4 Prime Xse,SU,White,3487136,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
711703,Passenger,HAMDEN,CT,04/12/2023,04/11/2026,Regular,SUV,0,2022,Jeep,Grand Cherokee Limited 4xe,EP,Gray,0,H04,0,Jeep Grand Cherokee Plug In,PHEV,Light-Duty (Class 1-2)
711748,Passenger,SHELTON,CT,04/18/2023,04/17/2026,Regular,Passenger,0,2019,Tesla,Model 3,4D,Blue,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
711759,Passenger,MIDDLETOWN,CT,04/12/2023,04/11/2026,Regular,Passenger,0,2019,Tesla,Model 3,4D,Black,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
711762,Passenger,WEST HAVEN,CT,05/05/2023,05/04/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
711767,Passenger,SOUTHBURY,CT,05/05/2023,05/04/2026,Regular,Passenger,0,2023,Volvo,Xc90 Plus,SU,White,0,H04,0,Volvo XC90 Plug In,PHEV,Light-Duty (Class 1-2)
711805,Passenger,GUILFORD,CT,04/16/2023,04/15/2026,Regular,Passenger,0,2023,Hyundai,Ioniq 6 Sel,4D,Silver,6046809,E00,0,Hyundai Ioniq 6,BEV,Light-Duty (Class 1-2)
711806,Passenger,NEW BRITAIN,CT,04/16/2023,04/15/2026,Regular,SUV,4800,2023,Toyota,Rav4 Prime Se,SU,Red,0,H04,5300,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
